OpCode	PointIndex	Filename	Frame	Time	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Period	Attribute9	Attribute10
NIN_ONZ1-1-6_20130412	60	NIN_ONZ1-1-6_20130412_LeftQ.avi	93138	51.79513	48.4301	1702.28037	1052.49169	Lethrinidae	Lethrinus	spp	NA	1	J	Feeding	NA	1	NA	NA
NIN_ONZ1-1-6_20130412	61	NIN_ONZ1-1-6_20130412_LeftQ.avi	93138	51.79513	48.4301	1568.29907	1027.37542	Lethrinidae	Lethrinus	spp	NA	1	J	Feeding	NA	1	NA	NA
NIN_ONZ1-1-6_20130412	62	NIN_ONZ1-1-6_20130412_LeftQ.avi	104271	57.98632	54.62129	456.97196	529.83389	Unknown	Unknown	spp	NA	0	NA	NA	jellyfish	1	NA	NA
NIN_ONZ1-1-6_20130412	63	NIN_ONZ1-1-6_20130412_LeftQ.avi	113992	63.39228	60.02725	962.99065	590.83056	Unknown	Unknown	spp	NA	0	NA	NA	End Time	1	NA	NA
NIN_ONZ1-2-4_20130412	0	NIN_ONZ1-2-4_20130412_LeftC.avi	4429	2.46302	0	998.8785	621.92691	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	1	NA	NA
NIN_ONZ1-2-4_20130412	1	NIN_ONZ1-2-4_20130412_LeftC.avi	4620	2.56924	0.10622	1769.27103	363.58804	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	2	NIN_ONZ1-2-4_20130412_LeftC.avi	6947	3.86331	1.40029	631.62617	383.92027	Lethrinidae	Gymnocranius	grandoculis	37351005	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	3	NIN_ONZ1-2-4_20130412_LeftC.avi	33020	18.36281	15.89979	1391.25234	188.9701	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	4	NIN_ONZ1-2-4_20130412_LeftC.avi	33363	18.55355	16.09053	1185.49533	52.62458	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	5	NIN_ONZ1-2-4_20130412_LeftC.avi	33363	18.55355	16.09053	812.26168	249.96678	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	6	NIN_ONZ1-2-4_20130412_LeftC.avi	34817	19.36214	16.89912	1192.6729	34.68439	Scombridae	Unknown	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	7	NIN_ONZ1-2-4_20130412_LeftC.avi	74400	41.37471	38.91169	624.4486	148.30565000000001	Unknown	Unknown	spp	NA	0	NA	NA	jellyfish	1	NA	NA
NIN_ONZ1-2-4_20130412	8	NIN_ONZ1-2-4_20130412_LeftC.avi	77891	43.31609	40.85308	1373.30841	483.18937	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	9	NIN_ONZ1-2-4_20130412_LeftC.avi	83370	46.36303	43.90001	830.20561	559.73422	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	10	NIN_ONZ1-2-4_20130412_LeftC.avi	83370	46.36303	43.90001	735.70093	578.87043	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	11	NIN_ONZ1-2-4_20130412_LeftC.avi	83370	46.36303	43.90001	663.92523	566.9103	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-4_20130412	12	NIN_ONZ1-2-4_20130412_LeftC.avi	112321	62.46302	60	1001.27103	611.16279	Unknown	Unknown	spp	NA	0	NA	NA	Time End	1	NA	NA
NIN_ONZ1-2-6	0	NIN_ONZ1-2-6_20130412_LeftE.avi	5146	2.86175	0	986.91589	702.0598	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	1	NA	NA
NIN_ONZ1-2-6	1	NIN_ONZ1-2-6_20130412_LeftE.avi	6687	3.71872	0.85697	149.53271	967.57475	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	2	NIN_ONZ1-2-6_20130412_LeftE.avi	6895	3.83439	0.97264	157.90654	956.81063	Pinguipedidae	Parapercis	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	3	NIN_ONZ1-2-6_20130412_LeftE.avi	8177	4.54733	1.68557	384	1029.76744	Pinguipedidae	Parapercis	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	4	NIN_ONZ1-2-6_20130412_LeftE.avi	8177	4.54733	1.68557	400.74766	1068.03987	Pinguipedidae	Parapercis	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	5	NIN_ONZ1-2-6_20130412_LeftE.avi	20714	11.5193	8.65755	1024.07838	754.47225	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	6	NIN_ONZ1-2-6_20130412_LeftE.avi	23153	12.87565	10.0139	864.8972	847.97342	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	7	NIN_ONZ1-2-6_20130412_LeftE.avi	23153	12.87565	10.0139	299.06542	905.38206	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	8	NIN_ONZ1-2-6_20130412_LeftE.avi	24122	13.41453	10.55277	18.812	827.33406	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	9	NIN_ONZ1-2-6_20130412_LeftE.avi	24122	13.41453	10.55277	18.812	893.14472	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	10	NIN_ONZ1-2-6_20130412_LeftE.avi	24122	13.41453	10.55277	42.32701	880.21763	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	11	NIN_ONZ1-2-6_20130412_LeftE.avi	24765	13.77211	10.91035	105.27103	910.16611	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	12	NIN_ONZ1-2-6_20130412_LeftE.avi	24765	13.77211	10.91035	839.7757	827.6412	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	13	NIN_ONZ1-2-6_20130412_LeftE.avi	24765	13.77211	10.91035	858.91589	808.50498	Labridae	Coris	pictoides	37384096	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	14	NIN_ONZ1-2-6_20130412_LeftE.avi	26336	14.64576	11.78401	150.49602	779.15125	Unknown	Unknown	sp1	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	15	NIN_ONZ1-2-6_20130412_LeftE.avi	30648	17.04371	14.18196	623.25234	623.12292	Pomacanthidae	Pomacanthus	semicirculatus	37365080	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	16	NIN_ONZ1-2-6_20130412_LeftE.avi	39479	21.95473	19.09298	110.52051	840.26115	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	17	NIN_ONZ1-2-6_20130412_LeftE.avi	39479	21.95473	19.09298	190.47152	796.77911	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	18	NIN_ONZ1-2-6_20130412_LeftE.avi	39479	21.95473	19.09298	169.30802	850.83787	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	19	NIN_ONZ1-2-6_20130412_LeftE.avi	39479	21.95473	19.09298	356.2523	790.90316	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	20	NIN_ONZ1-2-6_20130412_LeftE.avi	43270	24.06295	21.2012	1250.09346	92.09302	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	21	NIN_ONZ1-2-6_20130412_LeftE.avi	65635	36.50039	33.63864	369.64486	515.48173	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	22	NIN_ONZ1-2-6_20130412_LeftE.avi	65778	36.57991	33.71816	69.38318	403.05648	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	23	NIN_ONZ1-2-6_20130412_LeftE.avi	65778	36.57991	33.71816	479.70093	480.79734	Serranidae	Pseudanthias	cooperi	37311113	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	24	NIN_ONZ1-2-6_20130412_LeftE.avi	65965	36.68391	33.82216	611.39008	796.77911	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	25	NIN_ONZ1-2-6_20130412_LeftE.avi	65965	36.68391	33.82216	634.90508	790.90316	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	26	NIN_ONZ1-2-6_20130412_LeftE.avi	65965	36.68391	33.82216	667.82609	809.7062	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	27	NIN_ONZ1-2-6_20130412_LeftE.avi	65965	36.68391	33.82216	621.97183	854.36344	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	28	NIN_ONZ1-2-6_20130412_LeftE.avi	65965	36.68391	33.82216	591.40233	839.08596	Acanthuridae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	29	NIN_ONZ1-2-6_20130412_LeftE.avi	76648	42.62485	39.7631	76.56075	812.09302	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	30	NIN_ONZ1-2-6_20130412_LeftE.avi	76648	42.62485	39.7631	151.92523	740.33223	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	31	NIN_ONZ1-2-6_20130412_LeftE.avi	76648	42.62485	39.7631	61.00935	686.51163	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	32	NIN_ONZ1-2-6_20130412_LeftE.avi	76648	42.62485	39.7631	374.42991	625.51495	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	33	NIN_ONZ1-2-6_20130412_LeftE.avi	76648	42.62485	39.7631	446.20561	686.51163	Mullidae	Parupeneus	heptacanthus	37355004	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	34	NIN_ONZ1-2-6_20130412_LeftE.avi	79889	44.4272	41.56545	1735.7757	277.47508	Mobulidae	Manta	birostris	37041004	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	35	NIN_ONZ1-2-6_20130412_LeftE.avi	81510	45.32866	42.46691	214.13084	745.11628	Lethrinidae	Lethrinus	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	36	NIN_ONZ1-2-6_20130412_LeftE.avi	100577	55.93204	53.07029	378.01869	775.01661	Microdesmidae	Gunnellichthys	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	37	NIN_ONZ1-2-6_20130412_LeftE.avi	106415	59.17862	56.31687	971.36449	199.73422	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	38	NIN_ONZ1-2-6_20130412_LeftE.avi	106548	59.25259	56.39084	1218.99065	100.46512	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	39	NIN_ONZ1-2-6_20130412_LeftE.avi	106548	59.25259	56.39084	1866.16822	27.50831	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	40	NIN_ONZ1-2-6_20130412_LeftE.avi	106706	59.34045	56.4787	994.09346	69.36877	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	41	NIN_ONZ1-2-6_20130412_LeftE.avi	106706	59.34045	56.4787	544.29907	340.86379	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	42	NIN_ONZ1-2-6_20130412_LeftE.avi	106733	59.35547	56.49372	138.76636	46.64452	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	43	NIN_ONZ1-2-6_20130412_LeftE.avi	106733	59.35547	56.49372	107.66355	332.49169	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	44	NIN_ONZ1-2-6_20130412_LeftE.avi	106733	59.35547	56.49372	1149.60748	290.63123	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	45	NIN_ONZ1-2-6_20130412_LeftE.avi	106869	59.4311	56.56935	1027.58879	682.92359	Carangidae	Carangoides	ferdau	37337068	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	46	NIN_ONZ1-2-6_20130412_LeftE.avi	106869	59.4311	56.56935	957.00935	590.83056	Carangidae	Carangoides	ferdau	37337068	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	47	NIN_ONZ1-2-6_20130412_LeftE.avi	106869	59.4311	56.56935	294.28037	525.04983	Carangidae	Carangoides	ferdau	37337068	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	48	NIN_ONZ1-2-6_20130412_LeftE.avi	111578	62.04983	59.18808	1671.17757	362.39203	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	49	NIN_ONZ1-2-6_20130412_LeftE.avi	111578	62.04983	59.18808	1332.63551	504.71761	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	50	NIN_ONZ1-2-6_20130412_LeftE.avi	111578	62.04983	59.18808	593.34579	355.21595	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	51	NIN_ONZ1-2-6_20130412_LeftE.avi	111586	62.05428	59.19253	1881.71963	407.84053	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	52	NIN_ONZ1-2-6_20130412_LeftE.avi	111586	62.05428	59.19253	1561.1215	495.1495	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	53	NIN_ONZ1-2-6_20130412_LeftE.avi	111586	62.05428	59.19253	811.06542	320.53156	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	54	NIN_ONZ1-2-6_20130412_LeftE.avi	111586	62.05428	59.19253	51.43925	600.39867	Carangidae	Carangoides	fulvoguttatus	37337037	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	55	NIN_ONZ1-2-6_20130412_LeftE.avi	112928	62.80058	59.93883	1191.47664	693.68771	Balistidae	Abalistes	stellatus	37465011	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-2-6	56	NIN_ONZ1-2-6_20130412_LeftE.avi	113038	62.86175	60	1001.27103	574.08638	Unknown	Unknown	spp	NA	0	NA	NA	Time End	1	NA	NA
NIN_ONZ1-3-1_20130413	0	NIN_ONZ1-3-1_20130413_LeftU.avi	14709	8.17985	0	993.50888	723.9173	Unknown	Unknown	spp	NA	0	NA	NA	Time Seabed	1	NA	NA
NIN_ONZ1-3-1_20130413	1	NIN_ONZ1-3-1_20130413_LeftU.avi	17841	9.92159	1.74174	718.38334	687.4864	Balistidae	Sufflamen	fraenatum	37465014	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	2	NIN_ONZ1-3-1_20130413_LeftU.avi	17862	9.93327	1.75342	1065.22964	801.47987	Labridae	Unknown	spp	NA	7	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	3	NIN_ONZ1-3-1_20130413_LeftU.avi	20137	11.19842	3.01857	830.07961	766.22416	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	4	NIN_ONZ1-3-1_20130413_LeftU.avi	20336	11.30909	3.12924	904.15187	827.33406	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	5	NIN_ONZ1-3-1_20130413_LeftU.avi	20336	11.30909	3.12924	897.09737	780.32644	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	6	NIN_ONZ1-3-1_20130413_LeftU.avi	22649	12.59537	4.41553	718.38334	686.31121	Lethrinidae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	7	NIN_ONZ1-3-1_20130413_LeftU.avi	23532	13.08642	4.90657	346.8463	752.12187	Lethrinidae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	8	NIN_ONZ1-3-1_20130413_LeftU.avi	23532	13.08642	4.90657	1314.48867	899.02067	Lethrinidae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	9	NIN_ONZ1-3-1_20130413_LeftU.avi	25152	13.98732	5.80747	1151.0594	767.39935	Lethrinidae	Unknown	spp	NA	1	J	Feeding	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	10	NIN_ONZ1-3-1_20130413_LeftU.avi	25152	13.98732	5.80747	892.39437	768.57454	Lethrinidae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	11	NIN_ONZ1-3-1_20130413_LeftU.avi	25152	13.98732	5.80747	478.53031	761.52339	Lethrinidae	Unknown	spp	NA	1	J	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	12	NIN_ONZ1-3-1_20130413_LeftU.avi	25293	14.06573	5.88589	1173.39865	785.0272	Nemipteridae	Pentapodus	nagasakiensis	37347012	1	AD	Feeding	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	13	NIN_ONZ1-3-1_20130413_LeftU.avi	25847	14.37382	6.19397	1807.12799	879.04244	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	14	NIN_ONZ1-3-1_20130413_LeftU.avi	25847	14.37382	6.19397	947.65462	720.39173	Labridae	Choerodon	jordani	37384077	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	15	NIN_ONZ1-3-1_20130413_LeftU.avi	29319	16.30464	8.12479	328.03429	750.94668	Mullidae	Parupeneus	sp1	NA	31	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	16	NIN_ONZ1-3-1_20130413_LeftU.avi	29362	16.32855	8.1487	699.57134	793.25354	Mullidae	Parupeneus	sp1	NA	39	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	17	NIN_ONZ1-3-1_20130413_LeftU.avi	32958	18.32833	10.14848	563.18432	1031.81719	Labridae	Coris	caudimacula	37384092	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	18	NIN_ONZ1-3-1_20130413_LeftU.avi	36538	20.319210000000002	12.13936	879.46111	967.18172	Pinguipedidae	Parapercis	spp	NA	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	19	NIN_ONZ1-3-1_20130413_LeftU.avi	41323	22.9802	14.80036	1341.53092	883.7432	Mullidae	Parupeneus	sp1	NA	1	AD	Feeding	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	20	NIN_ONZ1-3-1_20130413_LeftU.avi	44869	24.95217	16.77233	726.61359	1052.97062	Labridae	Labroides	dimidiatus	37384028	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	21	NIN_ONZ1-3-1_20130413_LeftU.avi	47454	26.38972	18.20988	547.89957	251.49075	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	22	NIN_ONZ1-3-1_20130413_LeftU.avi	47476	26.40196	18.22211	1646.05021	730.96844	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	23	NIN_ONZ1-3-1_20130413_LeftU.avi	47478	26.40307	18.22322	1701.31047	706.28945	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	24	NIN_ONZ1-3-1_20130413_LeftU.avi	47478	26.40307	18.22322	1055.82364	458.32427	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	25	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	1726.00122	542.93798	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	26	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	870.05511	408.96627	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	27	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	913.55787	600.52231	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	28	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	1048.76914	531.18607	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	29	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	258.66503	566.44178	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	30	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	346.8463	566.44178	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	31	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	18.812	571.14255	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	32	NIN_ONZ1-3-1_20130413_LeftU.avi	47521	26.42698	18.24714	611.39008	475.95212	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	33	NIN_ONZ1-3-1_20130413_LeftU.avi	47765	26.56267	18.38283	1167.5199	333.75408	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	34	NIN_ONZ1-3-1_20130413_LeftU.avi	47765	26.56267	18.38283	831.25536	19.97824	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	35	NIN_ONZ1-3-1_20130413_LeftU.avi	47765	26.56267	18.38283	442.08206	418.36779	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	36	NIN_ONZ1-3-1_20130413_LeftU.avi	47765	26.56267	18.38283	98.76301	199.78237	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	37	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	1832.99449	381.93689	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	38	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	1723.64972	196.2568	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	39	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	1320.36742	88.13928	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	40	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	1193.38641	153.94995	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	41	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	1361.51868	347.85637	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	42	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	1577.85671	521.78455	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	43	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	979.39988	329.05332	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	44	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	560.83282	366.65941	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	45	NIN_ONZ1-3-1_20130413_LeftU.avi	47873	26.62273	18.44289	446.78506	96.36561	Carangidae	Carangoides	gymnostethus	37337022	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	46	NIN_ONZ1-3-1_20130413_LeftU.avi	47965	26.6739	18.49405	11.7575	236.21328	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	47	NIN_ONZ1-3-1_20130413_LeftU.avi	47965	26.6739	18.49405	124.62952	64.63547	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	48	NIN_ONZ1-3-1_20130413_LeftU.avi	47965	26.6739	18.49405	363.3068	44.65724	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	49	NIN_ONZ1-3-1_20130413_LeftU.avi	47965	26.6739	18.49405	617.26883	97.54081	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	50	NIN_ONZ1-3-1_20130413_LeftU.avi	47965	26.6739	18.49405	574.94182	314.95103	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	51	NIN_ONZ1-3-1_20130413_LeftU.avi	47965	26.6739	18.49405	545.54807	520.60936	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
NIN_ONZ1-3-1_20130413	52	NIN_ONZ1-3-1_20130413_LeftU.avi	47965	26.6739	18.49405	900.62462	502.9815	Carangidae	Gnathanodon	speciosus	37337012	1	AD	Passing	NA	1	NA	NA
