OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NCB1187	63	1	168.61538	237.40319	369.23077	273.07517
NCB1187	64	0	274.46154	360.41002	215.38462	399.77221
NCB1187	64	1	557.53846	430.52392	513.23077	445.28474
NCB1187	65	0	1229.53846	378.86105	1373.53846	367.79043
NCB1187	65	1	1367.38462	402.23235	1522.46154	387.47153
NCB1187	66	0	1073.23077	370.25057	1259.07692	362.87016
NCB1187	66	1	1170.46154	401.00228	1352.61538	392.39180
NCB1187	67	0	951.38462	425.60364	1128.61538	426.83371
NCB1187	67	1	836.92308	409.61276	1016.61538	408.38269
NCB1187	68	0	418.46154	297.67654	541.53846	318.58770
NCB1187	68	1	548.92308	255.85421	635.07692	271.84510
NCB1187	69	0	171.07692	311.20729	418.46154	338.26879
NCB1187	69	1	324.92308	323.50797	524.30769	345.64920
NCB1187	70	0	1429.18223	200.18307	1505.83387	168.05492
NCB1187	70	1	1566.41339	219.95423	1609.68448	184.11899
NCB1187	71	0	1274.64263	130.98398	1393.32904	106.27002
NCB1187	71	1	1398.27431	117.39130	1504.59755	77.84897
NCB1187	72	0	1258.57051	60.54920	965.56343	56.84211
NCB1187	72	1	1617.10238	49.42792	1314.20476	13.59268
NCB1187	73	0	1246.76923	57.81321	947.69231	55.35308
NCB1187	73	1	1600.00000	54.12301	1303.38462	17.22096
NCB1187	74	0	672.85171	282.16216	779.92395	285.81081
NCB1187	74	1	765.32319	293.10811	846.84411	302.83784
NCB1187	75	0	1836.30769	214.03189	1856.00000	150.06834
NCB1187	76	0	1842.12928	302.83784	1823.87833	273.64865
NCB1187	77	0	1544.61538	173.43964	1438.76923	147.60820
NCB1187	77	1	1816.61538	145.14806	1740.30769	87.33485
NCB1187	78	0	1516.30769	263.23462	1545.84615	241.09339
NCB1187	78	1	1737.84615	276.76538	1812.92308	238.63326
NCB1187	79	0	1650.46154	344.41913	1657.84615	324.73804
NCB1187	79	1	1913.84615	314.89749	1917.53846	276.76538
NCB1187	80	0	729.84615	190.66059	624.00000	211.57175
NCB1187	80	1	989.53846	191.89066	866.46154	198.04100
NCB1187	81	0	81.23077	655.62642	225.23077	635.94533
NCB1187	81	1	226.46154	628.56492	363.07692	616.26424
NCB1187	82	0	1563.07692	583.05239	1736.61538	585.51253
NCB1187	83	0	1494.15385	530.15945	1505.23077	531.38952
NCB1187	83	1	1623.38462	537.53986	1629.53846	536.30979
NCB1187	84	0	804.92308	574.44191	596.92308	578.13212
NCB1187	84	1	658.46154	499.40774	350.76923	500.63781
NCB1187	85	0	801.23077	489.56720	461.53846	488.33713
NCB1187	85	1	1085.53846	594.12301	710.15385	605.19362
NCB1187	86	0	1396.92308	317.35763	1346.46154	298.90661
NCB1187	86	1	1623.38462	252.16401	1572.92308	222.64237
NCB1187	87	0	232.61538	366.56036	120.61538	397.31207
NCB1187	87	1	459.07692	442.82460	356.92308	458.81549
NCB1187	88	0	721.23077	541.23007	967.38462	540.00000
NCB1187	88	1	727.38462	564.60137	974.76923	563.37130
NCB1187	89	0	945.23077	135.30752	1052.30769	130.38724
NCB1187	89	1	1133.53846	119.31663	1211.07692	104.55581
NCB1187	90	0	939.07692	164.82916	1164.30769	161.13895
NCB1187	90	1	1069.53846	174.66970	1300.92308	159.90888
NCB1187	91	0	594.46154	200.50114	822.15385	212.80182
NCB1187	91	1	720.00000	206.65148	950.15385	212.80182
NCB1187	92	0	509.53846	269.38497	745.84615	282.91572
NCB1187	92	1	626.46154	290.29613	865.23077	295.21640
NCB1187	93	0	1037.87072	220.13514	1242.28137	207.97297
NCB1187	93	1	1192.39544	210.40541	1406.53992	189.72973
NCB1187	94	0	1174.15385	467.42597	1177.84615	466.19590
NCB1187	94	1	1325.53846	458.81549	1315.69231	452.66515
NCB1187	95	0	1495.38462	151.29841	1213.53846	129.15718
NCB1187	95	1	1766.15385	185.74032	1408.00000	148.83827
NCB1187	96	0	606.76923	455.12528	864.00000	453.89522
NCB1187	96	1	662.15385	489.56720	914.46154	482.18679
NCB1165	0	0	1276.00998	557.96009	663.14214	545.98670
NCB1165	1	0	1459.81516	493.27492	1620.70240	501.55531
NCB1165	1	1	1329.68577	429.39759	1463.36414	424.66594
NCB1165	2	0	93.28956	139.88331	242.04859	162.56709
NCB1165	3	0	605.71429	241.12808	709.84127	246.20447
NCB1165	3	1	800.00000	316.00470	901.58730	309.65922
NCB1165	4	0	518.09524	275.39365	628.57143	275.39365
NCB1165	4	1	736.50794	350.27027	855.87302	346.46298
NCB1165	5	0	45.71429	516.52174	302.78307	487.29730
NCB1165	6	0	190.84127	543.77908	424.46561	511.66510
NCB1165	7	0	1722.07485	355.37923	1872.09455	345.29755
NCB1165	8	0	1047.83549	96.99890	1173.00924	85.16977
NCB1165	8	1	1170.86691	91.67579	1292.49168	73.93209
NCB1165	9	0	61.45765	446.63827	235.85883	426.56826
NCB1165	9	1	180.59094	443.17270	327.57255	424.04784
NCB1165	10	0	128.90348	462.00700	287.27577	440.73046
NCB1165	10	1	229.44189	464.84247	367.32830	444.51109
NCB1165	11	0	1569.83364	444.09419	1704.69501	446.49069
NCB1165	11	1	1673.34566	410.38116	1811.16451	407.45455
NCB1165	12	0	975.77347	467.29405	1168.05318	462.45858
