OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
SBBFLAT_20180322_DOV	122	0	1099.48276	649.47702	521.88177	678.00000
SBBFLAT_20180322_DOV	122	1	1053.52217	664.20788	483.90148	691.54048
SBBFLAT_20180322_DOV	123	0	864.99015	773.19694	323.81773	796.14880
SBBFLAT_20180322_DOV	123	1	901.19704	780.33917	364.90148	806.56455
SBBFLAT_20180322_DOV	124	0	1482.94581	813.42232	889.72414	841.09409
SBBFLAT_20180322_DOV	124	1	1428.41379	799.73304	853.36946	828.29759
SBBFLAT_20180322_DOV	125	0	1511.85714	1022.11816	647.07882	1051.28228
SBBFLAT_20180322_DOV	125	1	1471.80788	1016.61269	608.06404	1044.58643
SBBFLAT_20180322_DOV	126	0	240.00000	922.84464	2.36453	938.20569
SBBFLAT_20180322_DOV	127	0	225.81281	747.96499	4.72906	795.22976
SBBFLAT_20180322_DOV	128	0	1584.05911	1037.29540	707.46305	1062.73961
SBBFLAT_20180322_DOV	128	1	1535.43842	1027.77243	659.87685	1058.12691
SBBFLAT_20180322_DOV	129	0	1799.75369	903.09628	1049.88177	933.59300
SBBFLAT_20180322_DOV	129	1	1752.61084	876.90810	1022.24631	893.26915
SBBFLAT_20180322_DOV	130	0	1282.87685	670.27352	714.08374	697.02407
SBBFLAT_20180322_DOV	130	1	1237.50739	660.15536	675.66010	688.98906
SBBFLAT_20180322_DOV	131	0	1187.86207	855.20131	489.39409	887.01094
SBBFLAT_20180322_DOV	131	1	1246.38424	840.91685	553.38424	865.43545
SBBFLAT_20180322_DOV	132	0	905.91626	579.71772	568.06404	624.53392
SBBFLAT_20180322_DOV	132	1	1144.73399	630.72429	784.02463	658.40700
SBBFLAT_20180322_DOV	133	0	1114.15764	949.33042	389.45813	965.57330
SBBFLAT_20180322_DOV	133	1	1176.22660	930.42451	449.95074	947.65208
SBBFLAT_20180322_DOV	134	0	1028.19212	970.16411	343.50739	987.84683
SBBFLAT_20180322_DOV	134	1	1064.05419	954.60613	383.50739	973.07659
SBBFLAT_20180322_DOV	135	0	943.99507	828.01313	374.16749	839.71116
SBBFLAT_20180322_DOV	135	1	983.99507	814.22757	421.65517	830.06127
SBBFLAT_20180322_DOV	136	0	826.82759	825.03063	246.94581	846.63676
SBBFLAT_20180322_DOV	136	1	873.13300	827.59081	291.47783	841.71335
SBBFLAT_20180322_DOV	137	0	1211.84236	896.07659	435.44335	917.71335
SBBFLAT_20180322_DOV	137	1	1263.46798	903.36324	489.23645	925.19694
SBBFLAT_20180322_DOV	138	0	1374.64532	999.04376	576.47783	1022.29759
SBBFLAT_20180322_DOV	138	1	1431.39409	985.45514	640.12315	1006.54267
SBBFLAT_20180322_DOV	139	0	1278.02956	920.48140	709.35961	953.56674
SBBFLAT_20180322_DOV	140	0	1208.09852	765.79212	481.48768	793.68271
SBBFLAT_20180322_DOV	140	1	1160.21675	772.88184	415.87192	796.83370
SBBFLAT_20180322_DOV	141	0	963.46305	548.81400	431.50246	582.72210
SBBFLAT_20180322_DOV	141	1	750.26108	479.29540	251.99507	517.14223
SBBFLAT_20180322_DOV	142	0	840.54680	470.98031	392.28571	506.44420
SBBFLAT_20180322_DOV	142	1	927.44335	384.52516	504.60099	407.77899
SBBFLAT_20180322_DOV	143	0	165.51724	745.60175	7.09360	773.96061
SBBFLAT_20180322_DOV	144	0	231.72414	685.33917	22.46305	708.97155
SBBFLAT_20180322_DOV	145	0	224.63054	339.12473	49.65517	413.56674
SBBFLAT_20180322_DOV	146	0	1707.63054	662.66302	1434.39409	686.84683
SBBFLAT_20180322_DOV	146	1	1744.28079	670.93435	1474.00000	695.51204
SBBFLAT_20180322_DOV	147	0	1605.99015	857.36324	1085.73399	887.61926
SBBFLAT_20180322_DOV	147	1	1641.06404	841.01751	1132.23645	873.43982
SBBFLAT_20180322_DOV	148	0	710.08867	677.64114	72.55665	705.15974
SBBFLAT_20180322_DOV	148	1	883.29064	599.06346	247.92611	629.14223
SBBFLAT_20180322_DOV	149	0	519.01478	636.89278	179.70443	668.79650
SBBFLAT_20180322_DOV	150	0	435.07389	523.45733	35.46798	531.72867
SBBFLAT_20180322_DOV	151	0	709.35961	763.32604	141.87192	778.68709
SBBFLAT_20180322_DOV	152	0	952.50739	446.30853	611.21675	485.12473
SBBFLAT_20180322_DOV	152	1	782.45813	513.66083	406.48768	556.61269
SBBFLAT_20180322_DOV	153	0	1033.30049	392.29759	716.45320	421.83807
SBBFLAT_20180322_DOV	154	0	1191.14286	1011.75055	516.77833	1038.38512
SBBFLAT_20180322_DOV	154	1	1030.94581	892.80088	360.12808	914.11816
SBBFLAT_20180322_DOV	155	0	1086.17734	782.33698	925.66010	819.68271
SBBFLAT_20180322_DOV	156	0	753.10345	478.55580	83.94089	532.91028
SBBFLAT_20180322_DOV	157	0	125.39741	580.81051	8.28096	634.04162
SBBFLAT_20180322_DOV	158	0	1343.60099	809.43545	319.64039	827.75492
SBBFLAT_20180322_DOV	158	1	1602.12315	753.89934	575.60099	780.49015
SBBFLAT_20180322_DOV	159	0	1264.25693	833.32421	959.63401	862.71742
SBBFLAT_20180322_DOV	159	1	1157.49168	743.42278	797.85952	774.29463
SBBFLAT_20180322_DOV	160	0	928.40665	756.63527	719.94270	787.45235
SBBFLAT_20180322_DOV	160	1	1075.98521	680.63308	879.35120	716.77327
SBBFLAT_20180322_DOV	161	0	1164.68946	580.45016	944.40665	613.22125
SBBFLAT_20180322_DOV	161	1	1328.53420	644.62322	1067.43808	681.53450
SBBFLAT_20180322_DOV	162	0	792.17734	690.54486	78.22660	720.93873
SBBFLAT_20180322_DOV	162	1	730.30542	676.75930	26.79803	708.13786
SBBFLAT_20180322_DOV	163	0	621.07209	683.72399	7.09797	714.47974
SBBFLAT_20180322_DOV	164	0	1193.64140	948.69660	492.12569	973.53779
