OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
JMP-S36	441	MC_UVC_S36_MODERATE_L.MP4	86237	MC_UVC_S36_MODERATE_R.MP4	82765	836.76733	10	0.44933	-552.55540	-792.33966	-2974.93610	2.36991	3.17851	11.52977	3.23527	3127.83702	18.25892	Mullidae	Parupeneus	chrysopleuron	37355016	1	AD	Passing			
JMP-S36	450	MC_UVC_S36_MODERATE_L.MP4	90294	MC_UVC_S36_MODERATE_R.MP4	86822	838.11967	11	0.11833	-1081.47158	-300.54723	-2368.75663	2.77266	1.14165	6.03113	3.71339	2621.24348	25.44402	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	452	MC_UVC_S36_MODERATE_L.MP4	90429	MC_UVC_S36_MODERATE_R.MP4	86957	838.16467	11	0.16333	-890.74861	-276.14985	-1951.26326	1.93892	0.91179	4.09024	1.24434	2162.66505	25.64357	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	453	MC_UVC_S36_MODERATE_L.MP4	90429	MC_UVC_S36_MODERATE_R.MP4	86957	838.16467	11	0.16333	-654.22549	-206.04999	-2694.89992	2.45832	1.26842	9.45908	1.67979	2780.81879	14.38160	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	454	MC_UVC_S36_MODERATE_L.MP4	90448	MC_UVC_S36_MODERATE_R.MP4	86976	838.17100	11	0.16967	-1134.80813	-275.12915	-2339.27281	2.77004	1.06927	5.69197	2.86814	2614.51388	26.60583	Labridae	Bodianus	frenchii	37384057	1	AD	Passing			
JMP-S36	455	MC_UVC_S36_MODERATE_L.MP4	90473	MC_UVC_S36_MODERATE_R.MP4	87001	838.17933	11	0.17800	-931.90007	-30.06793	-2027.71330	2.10405	0.76809	4.44399	3.52189	2231.80713	24.70658	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	456	MC_UVC_S36_MODERATE_L.MP4	90473	MC_UVC_S36_MODERATE_R.MP4	87001	838.17933	11	0.17800	-1376.54182	205.26374	-2736.36760	3.78597	1.17317	7.63008	4.92773	3069.96877	26.91207	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	457	MC_UVC_S36_MODERATE_L.MP4	90473	MC_UVC_S36_MODERATE_R.MP4	87001	838.17933	11	0.17800	-1561.78453	505.68400	-3379.90245	5.47676	2.23217	12.09408	1.78586	3757.47625	25.80646	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	458	MC_UVC_S36_MODERATE_L.MP4	90676	MC_UVC_S36_MODERATE_R.MP4	87204	838.24700	11	0.24567	-827.69973	-154.32845	-1830.25869	1.73649	0.74752	3.64345	0.89887	2014.63420	24.76569	Chaetodontidae	Chelmonops	curiosus	37365066	1	AD	Passing			
JMP-S36	459	MC_UVC_S36_MODERATE_L.MP4	90737	MC_UVC_S36_MODERATE_R.MP4	87265	838.26733	11	0.26600	-669.52950	-199.77398	-1573.24986	1.30422	0.68342	2.76441	0.05140	1721.42223	24.04227	Labridae	Coris	auricularis	37384088	2	AD	Passing			
JMP-S36	461	MC_UVC_S36_MODERATE_L.MP4	90903	MC_UVC_S36_MODERATE_R.MP4	87431	838.32267	11	0.32133	-994.24948	2.22943	-2083.71409	2.23898	0.78253	4.59451	6.36692	2308.76621	25.50955	Haemulidae	Plectorhinchus	flavomaculatus	37350007	1	AD	Passing			
JMP-S36	488	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-89.33607	-209.37510	-2821.85811	1.21800	1.38290	11.11412	1.25373	2831.02492	4.91539	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	489	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-526.29525	-4.25969	-2462.35182	1.93739	1.00065	8.05319	0.68347	2517.97166	12.07211	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	490	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-346.07536	-44.17134	-2567.32115	1.58287	1.05920	9.04588	5.07368	2590.91821	7.78702	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	491	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	3.40469	55.75098	-2715.68402	1.12764	1.15430	10.32219	1.25182	2716.25835	0.85111	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	492	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-102.98293	109.59657	-2504.80059	1.09757	1.11978	8.77005	1.38160	2509.31124	3.20478	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	493	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-379.73055	118.00053	-2666.43865	1.72673	1.19295	9.71612	3.88394	2695.92553	8.39040	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	494	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-170.33580	270.76556	-2709.12281	1.27848	1.53774	10.18302	4.97817	2727.94330	6.45891	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	495	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-325.05828	343.66774	-2429.52824	1.43623	1.52663	8.02901	2.41416	2475.15209	10.78202	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	496	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-451.66235	506.70347	-2787.03877	1.97020	2.22041	10.37337	4.46436	2868.50700	13.44480	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	497	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-806.79091	355.90750	-2826.92896	2.96756	1.71588	10.04591	4.56218	2961.26815	17.19446	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	498	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-583.75320	352.55403	-2411.73625	1.99998	1.47936	7.51808	2.43127	2506.29884	15.62194	Siganidae	Siganus	fuscescens	37438001	1	AD	Passing			
JMP-S36	499	MC_UVC_S36_MODERATE_L.MP4	91043	MC_UVC_S36_MODERATE_R.MP4	87571	838.36933	11	0.36800	-475.84630	300.60615	-2479.60689	1.81825	1.43275	8.19037	5.06151	2542.68442	12.61665	Siganidae	Siganus	fuscescens	37438001	2	AD	Passing			
JMP-S36	500	MC_UVC_S36_MODERATE_L.MP4	91192	MC_UVC_S36_MODERATE_R.MP4	87720	838.41900	11	0.41767	-901.77354	-379.93858	-3191.85062	3.70302	1.91235	12.85367	6.35789	3338.48157	17.17421	Pomacentridae	Parma	occidentalis	37372094	1	AD	Passing			
JMP-S36	503	MC_UVC_S36_MODERATE_L.MP4	91403	MC_UVC_S36_MODERATE_R.MP4	87931	838.48933	11	0.48800	-830.64980	-40.94382	-1812.12339	1.71950	0.68918	3.55756	3.60070	1993.85222	24.67053	Pomacentridae	Parma	occidentalis	37372094	1	AD	Passing			
JMP-S36	507	MC_UVC_S36_MODERATE_L.MP4	91802	MC_UVC_S36_MODERATE_R.MP4	88330	838.62233	11	0.62100	-1588.29565	134.04872	-3398.74028	5.63751	1.38277	12.32029	1.85412	3753.94294	25.10006	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	510	MC_UVC_S36_MODERATE_L.MP4	91931	MC_UVC_S36_MODERATE_R.MP4	88459	838.66533	11	0.66400	-532.18596	-353.42352	-1476.30199	1.07636	0.81016	2.54373	1.09317	1608.60115	23.58287	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	512	MC_UVC_S36_MODERATE_L.MP4	92133	MC_UVC_S36_MODERATE_R.MP4	88661	838.73267	11	0.73133	-1285.00405	-90.87710	-2769.06669	3.78065	1.06381	8.22543	2.11490	3054.05049	24.97374	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	513	MC_UVC_S36_MODERATE_L.MP4	92237	MC_UVC_S36_MODERATE_R.MP4	88765	838.76733	11	0.76600	-1290.60373	208.02400	-2598.84607	3.41376	1.12182	6.93562	1.80819	2909.11204	26.65276	Pomacentridae	Pomacentrus	milleri	37372117	8	AD	Passing			
JMP-S36	514	MC_UVC_S36_MODERATE_L.MP4	92350	MC_UVC_S36_MODERATE_R.MP4	88878	838.80500	11	0.80367	-1734.87604	587.90940	-4711.92016	9.37285	3.80537	25.95129	0.15050	5055.45487	21.14076	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	515	MC_UVC_S36_MODERATE_L.MP4	92477	MC_UVC_S36_MODERATE_R.MP4	89005	838.84733	11	0.84600	-2418.17520	453.78195	-5561.67670	14.43275	3.60747	34.02504	6.28734	6081.59001	23.80528	Pomacentridae	Pomacentrus	milleri	37372117	4	AD	Passing			
JMP-S36	517	MC_UVC_S36_MODERATE_L.MP4	92573	MC_UVC_S36_MODERATE_R.MP4	89101	838.87933	11	0.87800	-1086.80722	203.45537	-2703.42355	3.37180	1.23243	8.35765	0.09888	2920.79491	22.18619	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	518	MC_UVC_S36_MODERATE_L.MP4	92573	MC_UVC_S36_MODERATE_R.MP4	89101	838.87933	11	0.87800	-1234.86328	457.69210	-3544.60046	5.18214	2.41823	14.97622	1.08680	3781.34391	20.27020	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	519	MC_UVC_S36_MODERATE_L.MP4	92573	MC_UVC_S36_MODERATE_R.MP4	89101	838.87933	11	0.87800	-1701.07736	499.14866	-4488.91427	8.68656	3.20179	23.37381	1.33248	4826.29930	21.46030	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	520	MC_UVC_S36_MODERATE_L.MP4	92573	MC_UVC_S36_MODERATE_R.MP4	89101	838.87933	11	0.87800	-1599.35487	549.60978	-3465.56092	5.73937	2.42101	12.70053	3.82922	3856.17938	25.90700	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	521	MC_UVC_S36_MODERATE_L.MP4	92573	MC_UVC_S36_MODERATE_R.MP4	89101	838.87933	11	0.87800	-1833.44330	101.16000	-5628.81114	12.37627	2.39313	38.66998	5.44820	5920.74848	18.05217	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	524	MC_UVC_S36_MODERATE_L.MP4	93027	MC_UVC_S36_MODERATE_R.MP4	89555	839.03067	11	1.02933	-928.64785	-366.63280	-2038.14479	2.08184	1.07181	4.43542	1.58903	2269.54635	26.22040	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	528	MC_UVC_S36_MODERATE_L.MP4	93059	MC_UVC_S36_MODERATE_R.MP4	89587	839.04133	11	1.04000	-617.11710	-345.62661	-1567.80034	1.23720	0.83472	2.79028	0.84820	1719.96779	24.44435	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	529	MC_UVC_S36_MODERATE_L.MP4	93059	MC_UVC_S36_MODERATE_R.MP4	89587	839.04133	11	1.04000	-714.06838	-303.50496	-1653.72056	1.41320	0.81274	3.00418	0.29424	1826.69117	25.26501	Chaetodontidae	Chaetodon	assarius	37365012	1	AD	Passing			
JMP-S36	535	MC_UVC_S36_MODERATE_L.MP4	93129	MC_UVC_S36_MODERATE_R.MP4	89657	839.06467	11	1.06333	-910.59328	-96.18760	-2131.24039	2.23740	0.83912	5.08573	4.23446	2319.61587	23.28676	Haemulidae	Plectorhinchus	flavomaculatus	37350007	1	AD	Passing			
JMP-S36	537	MC_UVC_S36_MODERATE_L.MP4	93257	MC_UVC_S36_MODERATE_R.MP4	89785	839.10733	11	1.10600	-1030.30369	-660.72211	-3217.87419	4.03507	2.75795	12.52821	0.17908	3442.78865	21.00376	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	538	MC_UVC_S36_MODERATE_L.MP4	93257	MC_UVC_S36_MODERATE_R.MP4	89785	839.10733	11	1.10600	-1130.20141	94.49516	-3238.00575	4.40072	1.33991	12.62015	2.75501	3430.88411	19.27867	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	539	MC_UVC_S36_MODERATE_L.MP4	93257	MC_UVC_S36_MODERATE_R.MP4	89785	839.10733	11	1.10600	-1337.33741	-5.76918	-3462.29033	5.32335	1.34017	13.94879	1.76955	3711.59790	21.12348	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	540	MC_UVC_S36_MODERATE_L.MP4	93257	MC_UVC_S36_MODERATE_R.MP4	89785	839.10733	11	1.10600	-1332.12984	-263.85630	-3844.72739	6.09367	1.86451	17.78128	0.86530	4077.51380	19.52019	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	541	MC_UVC_S36_MODERATE_L.MP4	93257	MC_UVC_S36_MODERATE_R.MP4	89785	839.10733	11	1.10600	-1233.37384	-340.29885	-3492.19694	5.10786	1.89278	14.56755	5.15252	3719.20070	20.21125	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	542	MC_UVC_S36_MODERATE_L.MP4	93257	MC_UVC_S36_MODERATE_R.MP4	89785	839.10733	11	1.10600	-1990.82176	485.38817	-4427.43810	9.28194	2.92186	21.16529	0.04148	4878.64542	24.76022	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	543	MC_UVC_S36_MODERATE_L.MP4	93354	MC_UVC_S36_MODERATE_R.MP4	89882	839.13967	11	1.13833	-1413.96079	-522.64509	-3193.55388	4.81524	2.09256	11.05337	1.08201	3531.46278	25.38431	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	546	MC_UVC_S36_MODERATE_L.MP4	93404	MC_UVC_S36_MODERATE_R.MP4	89932	839.15633	11	1.15500	-696.89828	-436.42015	-1664.68199	1.38669	0.97954	3.02986	0.27440	1856.68950	26.46255	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
JMP-S36	552	MC_UVC_S36_MODERATE_L.MP4	93976	MC_UVC_S36_MODERATE_R.MP4	90504	839.34700	11	1.34567	-1776.26216	127.16797	-4078.20397	7.81996	1.68119	18.37241	0.26198	4450.05916	23.56792	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	553	MC_UVC_S36_MODERATE_L.MP4	93976	MC_UVC_S36_MODERATE_R.MP4	90504	839.34700	11	1.34567	-1382.50115	96.46222	-3383.56912	5.24714	1.36887	13.02362	3.58652	3656.38542	22.25277	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	554	MC_UVC_S36_MODERATE_L.MP4	93976	MC_UVC_S36_MODERATE_R.MP4	90504	839.34700	11	1.34567	-1547.65300	87.25320	-4289.41770	7.75869	1.76194	21.86449	5.04555	4560.91516	19.85298	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	555	MC_UVC_S36_MODERATE_L.MP4	94175	MC_UVC_S36_MODERATE_R.MP4	90703	839.41333	11	1.41200	-1012.60775	658.01887	-3593.52801	4.56726	3.30802	16.07210	1.51752	3791.01660	18.39850	Pomacentridae	Pomacentrus	milleri	37372117	19	AD	Passing			
JMP-S36	558	MC_UVC_S36_MODERATE_L.MP4	94214	MC_UVC_S36_MODERATE_R.MP4	90742	839.42633	11	1.42500	-340.70677	-393.49142	-1386.46390	0.81318	0.85446	2.42279	2.03421	1480.94522	20.82581	Labridae	Thalassoma	septemfasciatum	37384171	1	AD	Passing			
JMP-S36	560	MC_UVC_S36_MODERATE_L.MP4	94345	MC_UVC_S36_MODERATE_R.MP4	90873	839.47000	11	1.46867	-1127.74746	-518.16619	-2927.92008	3.79003	1.99971	9.85002	5.49562	3180.09851	23.10997	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
JMP-S36	564	MC_UVC_S36_MODERATE_L.MP4	97078	MC_UVC_S36_MODERATE_R.MP4	93606	840.38100	12	0.01300	562.53292	-440.86471	-1616.28356	1.20299	0.99957	3.04400	0.57675	1767.25140	24.05822	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	565	MC_UVC_S36_MODERATE_L.MP4	97123	MC_UVC_S36_MODERATE_R.MP4	93651	840.39600	12	0.02800	-1190.35411	-311.55789	-2498.18162	3.11372	1.20343	6.55173	1.75698	2784.76617	26.30687	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	567	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	-1302.22317	23.76888	-3404.32979	5.12281	1.32915	13.53425	0.07361	3644.97071	20.93249	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	568	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	-791.00983	-31.87921	-2756.60471	2.86967	1.10255	9.63270	1.65145	2868.02760	16.03967	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	569	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	56.95991	-122.86665	-2282.13703	0.96382	1.00369	7.29398	6.57152	2286.15180	3.69624	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	570	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	-300.03960	-42.69517	-2592.32695	1.49065	1.07103	9.27422	1.03504	2609.98193	6.72205	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	571	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	-459.94489	9.38503	-2899.34528	2.11069	1.19081	11.41990	2.54422	2935.61585	9.01521	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	572	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	-332.81167	-15.76951	-3009.95081	1.82088	1.23813	12.49270	0.70409	3028.33554	6.34057	Mullidae	Parupeneus	chrysopleuron	37355016	1	AD	Passing			
JMP-S36	573	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	-98.04288	-38.52601	-3113.26698	1.35514	1.28899	13.53168	1.10775	3115.04863	2.08039	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	574	MC_UVC_S36_MODERATE_L.MP4	97224	MC_UVC_S36_MODERATE_R.MP4	93752	840.42967	12	0.06167	-387.64034	-30.70796	-2587.80174	1.69650	1.06231	9.14320	1.95045	2616.85419	8.57768	Labridae	Notolabrus	parilus	37384022	1	AD	Passing			
JMP-S36	575	MC_UVC_S36_MODERATE_L.MP4	97337	MC_UVC_S36_MODERATE_R.MP4	93865	840.46733	12	0.09933	963.43155	-44.90199	-2179.37963	2.33884	0.82952	5.19926	2.77865	2383.25662	23.88901	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	576	MC_UVC_S36_MODERATE_L.MP4	97337	MC_UVC_S36_MODERATE_R.MP4	93865	840.46733	12	0.09933	837.18908	-387.67802	-2100.85379	2.05482	1.17647	4.98193	0.99885	2294.50789	23.84835	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	577	MC_UVC_S36_MODERATE_L.MP4	97397	MC_UVC_S36_MODERATE_R.MP4	93925	840.48733	12	0.11933	806.43602	206.60431	-1861.41810	1.73616	0.82918	3.80779	0.35083	2039.09336	24.01617	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	578	MC_UVC_S36_MODERATE_L.MP4	97409	MC_UVC_S36_MODERATE_R.MP4	93937	840.49133	12	0.12333	332.06057	-105.18643	-1743.03240	1.04155	0.74205	4.06898	3.52945	1777.49553	11.40423	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	579	MC_UVC_S36_MODERATE_L.MP4	97496	MC_UVC_S36_MODERATE_R.MP4	94024	840.52033	12	0.15233	-147.50801	-480.44889	-1746.02960	0.78356	1.29537	4.12440	0.65777	1816.92298	16.37194	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	580	MC_UVC_S36_MODERATE_L.MP4	97507	MC_UVC_S36_MODERATE_R.MP4	94035	840.52400	12	0.15600	-281.56629	-277.49120	-1172.68351	0.64224	0.61092	1.75228	0.71931	1237.52477	18.86112	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	581	MC_UVC_S36_MODERATE_L.MP4	97510	MC_UVC_S36_MODERATE_R.MP4	94038	840.52500	12	0.15700	-243.27953	-443.32512	-1697.50749	0.87321	1.17847	3.84617	0.42490	1771.22945	16.87713	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	582	MC_UVC_S36_MODERATE_L.MP4	97716	MC_UVC_S36_MODERATE_R.MP4	94244	840.59367	12	0.22567	-223.43814	-602.41802	-2050.60513	1.01482	1.78660	5.62644	3.84708	2148.90984	17.70532	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	584	MC_UVC_S36_MODERATE_L.MP4	98169	MC_UVC_S36_MODERATE_R.MP4	94697	840.74467	12	0.37667	13.28995	-269.54275	-1176.01347	0.47540	0.63306	1.88663	0.84509	1206.58096	13.25201	Labridae	Coris	auricularis	37384088	2	AD	Passing			
JMP-S36	588	MC_UVC_S36_MODERATE_L.MP4	98690	MC_UVC_S36_MODERATE_R.MP4	95218	840.91833	12	0.55033	-1179.36467	380.38223	-2395.50808	2.88080	1.28742	5.85322	1.91198	2697.04479	27.25337	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	589	MC_UVC_S36_MODERATE_L.MP4	98690	MC_UVC_S36_MODERATE_R.MP4	95218	840.91833	12	0.55033	-946.75899	401.64731	-2089.02901	2.15787	1.18590	4.63698	0.44708	2328.45772	26.08463	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	596	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-950.25560	-31.45715	-2207.44774	2.39508	0.84534	5.43900	0.40102	2403.49761	23.31519	Apogonidae	Ostorhinchus	victoriae	37327079	1	AD	Passing			
JMP-S36	597	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-594.31944	-108.71112	-1489.09364	1.16828	0.60062	2.56034	0.82161	1606.99520	22.14546	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	598	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-1042.94066	-112.89225	-2172.31689	2.41953	0.84370	4.96960	0.69843	2412.34959	25.81356	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	599	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-937.27547	4.27308	-2006.35582	2.07553	0.75727	4.31229	0.52251	2214.49029	25.04052	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	600	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-725.45224	-36.83872	-3129.74207	3.12456	1.26695	12.83973	19.01411	3212.93067	13.08720	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	601	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-660.40782	-41.09936	-1549.59967	1.28180	0.59786	2.70077	1.38904	1684.95898	23.14524	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	602	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-481.56947	-117.77833	-2336.01124	1.73254	1.00157	7.27554	2.59558	2388.03882	12.06396	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	603	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-505.50594	-147.14478	-2369.56084	1.81102	1.04585	7.45338	21.47938	2427.34555	12.62244	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	604	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-338.37265	35.01034	-1623.10119	0.98437	0.66798	3.51622	4.31831	1658.36644	11.80774	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	605	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-541.62812	34.85452	-1507.29572	1.14138	0.59740	2.72796	5.25636	1602.03504	19.78452	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	606	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-543.86564	5.49886	-1615.04574	1.23940	0.63982	3.19508	5.00006	1704.16925	18.61128	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	607	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	-501.35728	-47.58798	-1609.52482	1.18594	0.64572	3.23829	7.43646	1686.47380	17.40855	Labridae	Coris	auricularis	37384088	1	AD	Passing			
JMP-S36	608	MC_UVC_S36_MODERATE_L.MP4	98691	MC_UVC_S36_MODERATE_R.MP4	95219	840.91867	12	0.55067	32.66505	-97.31691	-2191.67095	0.91646	0.94153	6.73593	3.79500	2194.07364	2.99441	Labridae	Coris	auricularis	37384088	4	AD	Passing			
JMP-S36	610	MC_UVC_S36_MODERATE_L.MP4	98798	MC_UVC_S36_MODERATE_R.MP4	95326	840.95433	12	0.58633	-1273.78758	51.64482	-2553.83055	3.32037	0.96063	6.70908	2.02158	2854.33924	26.51628	Pomacentridae	Pomacentrus	milleri	37372117	1	AD	Passing			
JMP-S36	611	MC_UVC_S36_MODERATE_L.MP4	98798	MC_UVC_S36_MODERATE_R.MP4	95326	840.95433	12	0.58633	-1091.88184	-243.26823	-2293.14439	2.65623	1.01438	5.53809	2.16572	2551.44990	26.07744	Pomacentridae	Pomacentrus	milleri	37372117	2	AD	Passing			
