OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
NMP_20190802_M3_DOV	0	1	M03_L001_2.MP4	933	22.81525	M03_L001_2.MP4	9127	25.09363	1
NMP_20190802_M3_DOV	1	2	M03_L001_2.MP4	13038	26.18110	M03_L001_2.MP4	20901	28.36745	1
NMP_20190802_M3_DOV	2	3	M03_L001_2.MP4	25628	29.68182	M03_L001_2.MP4	33063	31.74915	1
NMP_20190802_M3_DOV	3	4	M03_L001_2.MP4	37658	33.02682	M03_L001_2.MP4	46736	35.55100	1
NMP_20190802_M3_DOV	4	5	M03_L001_2.MP4	49810	36.40574	M03_L001_2.MP4	56394	38.23646	1
NMP_20190802_M3_DOV	5	6	M03_L001_2.MP4	59060	38.97775	M03_L001_2.MP4	66625	41.08124	1
NMP_20190803_MB1_DOV	0	1	MB1_L001_5.MP4	70429	19.58317	MB1_L001_5.MP4	78945	21.95110	1
NMP_20190803_MB1_DOV	1	2	MB1_L001_6.MP4	1960	23.10141	MB1_L001_6.MP4	8524	24.92657	1
NMP_20190803_MB1_DOV	2	3	MB1_L001_6.MP4	14243	26.51677	MB1_L001_6.MP4	20983	28.39086	1
NMP_20190803_MB1_DOV	3	4	MB1_L001_6.MP4	23852	29.18860	MB1_L001_6.MP4	29856	30.85805	1
NMP_20190803_MB1_DOV	4	5	MB1_L001_6.MP4	34613	32.18076	MB1_L001_6.MP4	40252	33.74871	1
NMP_20190803_MB1_DOV	5	6	MB1_L001_6.MP4	43703	34.70828	MB1_L001_6.MP4	49483	36.31545	1
NMP_20190803_MB2_DOV	0	1	MB2_L001_3.MP4	29043	8.07557	MB2_L001_3.MP4	38173	10.61421	1
NMP_20190803_MB2_DOV	1	2	MB2_L001_3.MP4	41064	11.41807	MB2_L001_3.MP4	51752	14.38993	1
NMP_20190803_MB2_DOV	2	3	MB2_L001_3.MP4	64191	17.84866	MB2_L001_3.MP4	71184	19.79311	1
NMP_20190803_MB2_DOV	3	4	MB2_L001_3.MP4	74704	20.77186	MB2_L001_4.MP4	817	22.78359	1
NMP_20190803_MB2_DOV	4	5	MB2_L001_4.MP4	4758	23.87941	MB2_L001_4.MP4	13671	26.35772	1
NMP_20190803_MB2_DOV	5	6	MB2_L001_4.MP4	18415	27.67682	MB2_L001_4.MP4	26689	29.97745	1
NMP_20190803_MB5_DOV	0	1	MB5_L001_7.MP4	46474	12.92235	MB5_L001_7.MP4	54826	15.24467	1
NMP_20190803_MB5_DOV	1	2	MB5_L001_7.MP4	57082	15.87197	MB5_L001_7.MP4	65839	18.30690	1
NMP_20190803_MB5_DOV	2	3	MB5_L001_7.MP4	68542	19.05848	MB5_L001_7.MP4	76915	21.38664	1
NMP_20190803_MB5_DOV	3	4	MB5_L001_7.MP4	78942	21.95026	MB5_L001_8.MP4	6179	24.27453	1
NMP_20190803_MB5_DOV	4	5	MB5_L001_8.MP4	8103	24.80951	MB5_L001_8.MP4	16704	27.20106	1
NMP_20190803_MB5_DOV	5	6	MB5_L001_8.MP4	20430	28.23710	MB5_L001_8.MP4	28363	30.44291	1
NMP_20190803_T1_DOV	0	1	T1_L001_4.MP4	20554	5.71515	T1_L001_4.MP4	29106	8.09309	1
NMP_20190803_T1_DOV	1	2	T1_L001_4.MP4	31056	8.63529	T1_L001_4.MP4	40030	11.13056	1
NMP_20190803_T1_DOV	2	3	T1_L001_4.MP4	42695	11.87158	T1_L001_4.MP4	52000	14.45889	1
NMP_20190803_T1_DOV	3	4	T1_L001_4.MP4	55437	15.41457	T1_L001_4.MP4	64092	17.82114	1
NMP_20190803_T1_DOV	4	5	T1_L001_4.MP4	66672	18.53852	T1_L001_4.MP4	75381	20.96011	1
NMP_20190803_T1_DOV	5	6	T1_L001_4.MP4	77827	21.64023	T1_L001_5.MP4	4954	23.93391	1
NMP_20190803_T2_DOV	0	1	T2_L001_1.MP4	75294	20.93592	T2_L001_2.MP4	3536	23.52294	1
NMP_20190803_T2_DOV	1	2	T2_L001_2.MP4	6126	24.24311	T2_L001_2.MP4	13732	26.35800	1
NMP_20190803_T2_DOV	2	3	T2_L001_2.MP4	17400	27.37791	T2_L001_2.MP4	24695	29.40632	1
NMP_20190803_T2_DOV	3	4	T2_L001_2.MP4	29152	30.64562	T2_L001_2.MP4	35357	32.37095	1
NMP_20190803_T2_DOV	4	5	T2_L001_2.MP4	38856	33.34387	T2_L001_2.MP4	45657	35.23492	1
NMP_20190803_T2_DOV	5	6	T2_L001_2.MP4	49061	36.18142	T2_L001_2.MP4	55360	37.93290	1
NMP_20190804_CB1_DOV	0	1	CB1_L001_3.MP4	23477	6.52791	CB1_L001_3.MP4	30677	8.52991	1
NMP_20190804_CB1_DOV	1	2	CB1_L001_3.MP4	33069	9.19502	CB1_L001_3.MP4	40030	11.13056	1
NMP_20190804_CB1_DOV	2	3	CB1_L001_3.MP4	42569	11.83655	CB1_L001_3.MP4	51110	14.21142	1
NMP_20190804_CB1_DOV	3	4	CB1_L001_3.MP4	54869	15.25663	CB1_L001_3.MP4	62847	17.47496	1
NMP_20190804_CB1_DOV	4	5	CB1_L001_3.MP4	66334	18.44454	CB1_L001_3.MP4	73315	20.38564	1
NMP_20190804_CB1_DOV	5	6	CB1_L001_3.MP4	76353	21.23038	CB1_L001_4.MP4	4224	23.73093	1
NMP_20190804_CB2_DOV	0	1	CB2_L001_1.MP4	20713	5.75935	CB2_L001_1.MP4	27157	7.55114	1
NMP_20190804_CB2_DOV	1	2	CB2_L001_1.MP4	30391	8.45037	CB2_L001_1.MP4	37944	10.55052	1
NMP_20190804_CB2_DOV	2	3	CB2_L001_1.MP4	40595	11.28764	CB2_L001_1.MP4	49914	13.87884	1
NMP_20190804_CB2_DOV	3	4	CB2_L001_1.MP4	54066	15.03332	CB2_L001_1.MP4	62609	17.40875	1
NMP_20190804_CB2_DOV	4	5	CB2_L001_1.MP4	67500	18.76871	CB2_L001_1.MP4	76263	21.20531	1
NMP_20190804_CB2_DOV	5	6	CB2_L001_1.MP4	79160	22.01083	CB2_L001_2.MP4	7109	24.51583	1
NMP_20190805_O3_DOV	0	1	O3_L001_3.MP4	54380	15.12063	O3_L001_3.MP4	63304	17.60199	1
NMP_20190805_O3_DOV	1	2	O3_L001_3.MP4	65121	18.10722	O3_L001_3.MP4	74046	20.58886	1
NMP_20190805_O3_DOV	2	3	O3_L001_3.MP4	76643	21.31097	O3_L001_4.MP4	4264	23.74145	1
NMP_20190805_O3_DOV	3	4	O3_L001_4.MP4	7177	24.55142	O3_L001_4.MP4	15838	26.95966	1
NMP_20190805_O3_DOV	4	5	O3_L001_4.MP4	18031	27.56943	O3_L001_4.MP4	27709	30.26045	1
NMP_20190805_O3_DOV	5	6	O3_L001_4.MP4	29579	30.78041	O3_L001_4.MP4	38529	33.26900	1
NMP_20190805_O4_DOV	0	1	O4_L001_1.MP4	24221	6.73478	O4_L001_1.MP4	33626	9.34990	1
NMP_20190805_O4_DOV	1	2	O4_L001_1.MP4	36274	10.08619	O4_L001_1.MP4	43075	11.97724	1
NMP_20190805_O4_DOV	2	3	O4_L001_1.MP4	45586	12.67544	O4_L001_1.MP4	52155	14.50199	1
NMP_20190805_O4_DOV	3	4	O4_L001_1.MP4	54845	15.24996	O4_L001_1.MP4	60139	16.72198	1
NMP_20190805_O4_DOV	4	5	O4_L001_1.MP4	62713	17.43770	O4_L001_1.MP4	68789	19.12716	1
NMP_20190805_O4_DOV	5	6	O4_L001_1.MP4	70885	19.70997	O4_L001_1.MP4	77404	21.52261	1
NMP_20190806_CB3_DOV	0	1	CB3_L001_9.MP4	26266	11.90801	CB3_L001_9.MP4	32551	13.65559	1
